197.75092074	0.00175713
197.95276100	0.00091630
198.15461887	0.00149246
198.35649434	0.00107671
198.55838743	0.00123579
198.76029811	0.00100993
198.96222640	0.00192160
199.16417227	0.00133072
199.36613574	0.00208199
199.56811680	0.00126925
199.77011545	0.00182533
199.97213167	0.00126117
200.17416547	0.00202177
200.37621685	0.00122383
200.57828581	0.00167964
200.78037233	0.00155132
200.98247641	0.00216215
201.18459806	0.00101391
201.38673727	0.00196704
201.58889403	0.00123843
201.79106835	0.00177979
201.99326021	0.00117963
202.19546962	0.00159276
202.39769657	0.00094038
202.59994106	0.00183470
202.80220309	0.00122513
203.00448265	0.00196839
203.20677974	0.00090429
203.40909436	0.00186144
203.61142650	0.00100989
203.81377616	0.00177056
204.01614334	0.00103665
204.21852802	0.00216220
204.42093022	0.00133472
204.62334993	0.00192554
204.82578714	0.00091495
205.02824185	0.00174643
205.23071405	0.00108075
205.43320375	0.00176786
205.63571094	0.00128395
205.83823561	0.00174646
206.04077777	0.00147772
206.24333741	0.00186274
206.44591453	0.00095109
206.64850912	0.00211404
206.85112118	0.00126653
207.05375071	0.00200579
207.25639770	0.00126388
207.45906215	0.00184539
207.66174406	0.00138287
207.86444343	0.00181864
208.06716024	0.00110080
208.26989450	0.00177586
208.47264621	0.00119575
208.67541536	0.00169566
208.87820194	0.00119166
209.08100596	0.00195897
209.28382742	0.00150313
209.48666630	0.00217285
209.68952260	0.00119166
209.89239632	0.00222104
210.09528747	0.00130132
210.29819603	0.00181595
210.50112199	0.00097915
210.70406537	0.00221164
210.90702615	0.00099788
211.11000434	0.00191893
211.31299992	0.00130397
211.51601290	0.00184533
211.71904327	0.00065034
211.92209103	0.00159540
212.12515617	0.00115830
212.32823870	0.00178389
212.53133860	0.00114491
212.73445588	0.00222770
212.93759053	0.00119036
213.14074255	0.00201786
213.34391194	0.00113151
213.54709869	0.00181596
213.75030280	0.00110481
213.95352426	0.00250574
214.15676308	0.00150847
214.36001924	0.00204451
214.56329275	0.00105800
214.76658361	0.00195766
214.96989180	0.00140291
215.17321733	0.00190284
215.37656019	0.00137482
215.57992038	0.00203652
215.78329790	0.00112215
215.98669274	0.00193631
216.19010490	0.00105141
216.39353438	0.00205924
216.59698117	0.00141358
216.80044527	0.00194032
217.00392668	0.00138012
217.20742539	0.00198036
217.41094140	0.00150449
217.61447471	0.00207797
217.81802531	0.00145369
218.02159320	0.00244557
218.22517838	0.00125983
218.42878084	0.00262469
218.63240058	0.00177188
218.83603760	0.00223706
219.03969190	0.00198974
219.24336346	0.00227716
219.44705229	0.00178255
219.65075839	0.00283193
219.85448174	0.00157403
220.05822236	0.00225837
220.26198022	0.00181863
220.46575534	0.00221566
220.66954771	0.00197504
220.87335732	0.00235999
221.07718417	0.00194163
221.28102826	0.00255787
221.48488958	0.00184808
221.68876814	0.00259796
221.89266392	0.00180255
222.09657693	0.00266611
222.30050716	0.00172907
222.50445461	0.00268218
222.70841927	0.00192821
222.91240114	0.00273430
223.11640023	0.00169030
223.32041651	0.00261130
223.52445000	0.00202848
223.72850069	0.00285193
223.93256857	0.00178925
224.13665365	0.00293887
224.34075591	0.00245769
224.54487536	0.00332520
224.74901199	0.00259933
224.95316580	0.00316743
225.15733679	0.00223303
225.36152494	0.00338801
225.56573027	0.00272094
225.76995276	0.00357517
225.97419242	0.00282121
226.17844923	0.00344146
226.38272320	0.00288808
226.58701432	0.00371819
226.79132259	0.00276105
226.99564801	0.00335194
227.19999057	0.00324901
227.40435027	0.00387062
227.60872711	0.00340406
227.81312108	0.00396677
228.01753218	0.00305249
228.22196040	0.00379305
228.42640575	0.00297896
228.63086822	0.00319282
228.83534780	0.00316738
229.03984450	0.00409384
229.24435831	0.00361390
229.44888922	0.00415934
229.65343724	0.00332917
229.85800236	0.00420340
230.06258457	0.00407376
230.26718388	0.00468872
230.47180028	0.00388927
230.67643377	0.00516185
230.88108434	0.00421544
231.08575199	0.00539051
231.29043671	0.00450419
231.49513852	0.00554952
231.69985739	0.00510969
231.90459333	0.00589174
232.10934633	0.00508698
232.31411640	0.00598534
232.51890352	0.00548671
232.72370770	0.00643978
232.92852892	0.00558698
233.13336720	0.00628476
233.33822252	0.00535438
233.54309488	0.00675129
233.74798428	0.00607891
233.95289071	0.00637697
234.15781417	0.00585567
234.36275467	0.00657352
234.56771218	0.00613369
234.77268672	0.00641845
234.97767828	0.00608558
235.18268685	0.00648666
235.38771244	0.00605748
235.59275503	0.00662431
235.79781463	0.00568323
236.00289123	0.00651606
236.20798482	0.00518196
236.41309542	0.00634758
236.61822300	0.00588777
236.82336758	0.00688767
237.02852914	0.00556296
237.23370768	0.00662427
237.43890320	0.00618853
237.64411569	0.00686090
237.84934516	0.00605487
238.05459160	0.00709213
238.25985500	0.00698926
238.46513537	0.00753463
238.67043269	0.00663233
238.87574697	0.00767099
239.08107821	0.00733010
239.28642639	0.00823509
239.49179152	0.00757071
239.69717359	0.00872299
239.90257260	0.00785548
240.10798855	0.00848107
240.31342143	0.00878588
240.51887124	0.00933529
240.72433798	0.00820707
240.92982164	0.00933931
241.13532222	0.00830057
241.34083972	0.00946089
241.54637413	0.00860802
241.75192545	0.00958120
241.95749368	0.00820704
242.16307881	0.00902908
242.36868084	0.00827115
242.57429977	0.00902374
242.77993559	0.00736619
242.98558830	0.00831524
243.19125790	0.00721381
243.39694438	0.00839555
243.60264775	0.00775926
243.80836799	0.00837009
244.01410510	0.00691301
244.21985909	0.00742904
244.42562994	0.00682081
244.63141766	0.00751859
244.83722224	0.00683146
245.04304367	0.00807467
245.24888196	0.00669111
245.45473711	0.00726858
245.66060909	0.00673259
245.86649793	0.00751724
246.07240360	0.00691569
246.27832612	0.00795705
246.48426546	0.00661631
246.69022164	0.00780598
246.89619465	0.00722718
247.10218448	0.00814017
247.30819114	0.00728068
247.51421461	0.00836877
247.72025490	0.00755866
247.92631200	0.00855196
248.13238590	0.00794899
248.33847662	0.00896630
248.54458413	0.00840619
248.75070844	0.00891682
248.95684955	0.00834335
249.16300745	0.00951439
249.36918214	0.00840484
249.57537362	0.00904780
249.78158188	0.00831124
249.98780691	0.00884465
250.19404872	0.00832331
250.40030731	0.00830200
250.60658266	0.00835813
250.81287478	0.00900239
251.01918366	0.00778462
251.22550931	0.00821905
251.43185170	0.00719778
251.63821085	0.00809875
251.84458675	0.00694116
252.05097940	0.00750796
252.25738879	0.00651061
252.46381492	0.00737957
252.67025778	0.00651472
252.87671738	0.00697987
253.08319371	0.00610558
253.28968676	0.00697185
253.49619654	0.00586368
253.70272304	0.00655475
253.90926625	0.00625531
254.11582618	0.00670050
254.32240282	0.00611634
254.52899617	0.00692242
254.73560622	0.00619385
254.94223296	0.00694517
255.14887641	0.00623800
255.35553655	0.00716697
255.56221338	0.00639305
255.76890690	0.00672181
255.97561710	0.00620454
256.18234398	0.00700131
256.38908754	0.00607490
256.59584778	0.00730068
256.80262468	0.00635829
257.00941825	0.00789558
257.21622849	0.00695849
257.42305539	0.00768167
257.62989894	0.00720580
257.83675915	0.00740770
258.04363601	0.00716839
258.25052952	0.00760549
258.45743968	0.00699596
258.66436647	0.00765094
258.87130990	0.00706543
259.07826997	0.00780605
259.28524667	0.00710153
259.49224000	0.00765229
259.69924995	0.00696785
259.90627652	0.00741162
260.11331972	0.00606817
260.32037952	0.00687025
260.52745594	0.00608288
260.73454897	0.00712954
260.94165860	0.00548004
261.14878484	0.00658419
261.35592767	0.00563513
261.56308710	0.00610426
261.77026313	0.00517392
261.97745574	0.00574737
262.18466493	0.00505893
262.39189071	0.00606819
262.59913307	0.00504422
262.80639200	0.00553885
263.01366751	0.00497342
263.22095958	0.00570327
263.42826823	0.00458438
263.63559343	0.00540783
263.84293519	0.00540246
264.05029351	0.00548538
264.25766838	0.00481161
264.46505981	0.00563907
264.67246777	0.00527285
264.87989229	0.00539177
265.08733334	0.00493591
265.29479092	0.00557764
265.50226505	0.00483306
265.70975570	0.00563912
265.91726287	0.00548670
266.12478657	0.00611634
266.33232679	0.00555619
266.53988353	0.00663496
266.74745678	0.00498009
266.95504654	0.00591849
267.16265281	0.00510975
267.37027559	0.00558698
267.57791486	0.00493462
267.78557063	0.00533969
267.99324289	0.00492261
268.20093165	0.00587699
268.40863689	0.00519661
268.61635861	0.00569664
268.82409682	0.00484777
269.03185150	0.00551213
269.23962266	0.00452832
269.44741029	0.00536910
269.65521439	0.00486785
269.86303495	0.00520734
270.07087197	0.00411519
270.27872545	0.00582089
270.48659538	0.00383716
270.69448177	0.00440528
270.90238460	0.00342810
271.11030388	0.00449613
271.31823960	0.00335859
271.52619176	0.00438654
271.73416035	0.00346148
271.94214537	0.00475552
272.15014683	0.00310728
272.35816470	0.00366742
272.56619900	0.00290010
272.77424972	0.00378496
272.98231686	0.00292149
273.19040040	0.00370746
273.39850035	0.00291340
273.60661671	0.00381973
273.81474948	0.00304177
274.02289864	0.00513781
274.23106419	0.00272498
274.43924614	0.00370346
274.64744448	0.00280649
274.85565920	0.00376095
275.06389030	0.00282122
275.27213779	0.00391067
275.48040165	0.00294552
275.68868188	0.00362723
275.89697848	0.00269559
276.10529145	0.00358980
276.31362078	0.00294015
276.52196647	0.00356443
276.73032852	0.00320353
276.93870692	0.00365804
277.14710167	0.00308323
277.35551276	0.00373557
277.56394020	0.00297225
277.77238398	0.00399889
277.98084410	0.00284925
278.18932055	0.00343484
278.39781332	0.00285199
278.60632243	0.00337868
278.81484786	0.00297624
279.02338961	0.00389323
279.23194767	0.00259529
279.44052205	0.00320477
279.64911274	0.00273297
279.85771974	0.00343877
280.06634304	0.00274904
280.27498264	0.00348693
280.48363854	0.00263010
280.69231073	0.00321152
280.90099921	0.00238677
281.10970399	0.00341597
281.31842504	0.00223840
281.52716238	0.00301374
281.73591599	0.00240678
281.94468588	0.00321414
282.15347203	0.00203124
282.36227446	0.00303106
282.57109315	0.00214217
282.77992810	0.00296693
282.98877931	0.00220226
283.19764678	0.00277577
283.40653049	0.00183604
283.61543045	0.00263941
283.82434666	0.00192292
284.03327911	0.00285063
284.24222780	0.00208202
284.45119272	0.00293887
284.66017388	0.00155398
284.86917126	0.00262209
285.07818487	0.00233861
285.28721470	0.00277574
285.49626075	0.00235867
285.70532301	0.00271698
285.91440149	0.00223303
286.12349618	0.00278519
286.33260707	0.00228118
286.54173416	0.00289481
286.75087745	0.00202847
286.96003694	0.00271025
287.16921262	0.00189216
287.37840449	0.00333315
287.58761254	0.00224507
287.79683678	0.00315546
288.00607719	0.00217152
288.21533378	0.00302309
288.42460655	0.00198575
288.63389548	0.00314874
288.84320058	0.00209672
289.05252185	0.00300167
289.26185927	0.00224112
289.47121285	0.00298159
289.68058258	0.00226514
289.88996846	0.00316212
290.09937049	0.00205792
290.30878866	0.00306448
290.51822298	0.00238279
290.72767342	0.00327435
290.93714001	0.00223295
291.14662272	0.00296823
291.35612156	0.00200034
291.56563652	0.00332381
291.77516760	0.00218223
291.98471480	0.00315410
292.19427811	0.00221429
292.40385754	0.00282929
292.61345307	0.00233863
292.82306470	0.00290275
293.03269244	0.00227981
293.24233627	0.00304843
293.45199620	0.00245494
293.66167221	0.00274637
293.87136432	0.00193629
294.08107251	0.00326903
294.29079678	0.00196432
294.50053712	0.00319416
294.71029355	0.00194830
294.92006604	0.00302307
295.12985460	0.00219963
295.33965922	0.00299631
295.54947991	0.00227983
295.75931666	0.00286937
295.96916946	0.00228118
296.17903831	0.00278645
296.38892320	0.00199242
296.59882415	0.00295354
296.80874113	0.00198706
297.01867416	0.00267816
297.22862322	0.00225711
297.43858831	0.00300034
297.64856943	0.00245627
297.85856657	0.00316204
298.06857974	0.00208196
298.27860892	0.00328774
298.48865412	0.00228249
298.69871533	0.00330374
298.90879256	0.00216756
299.11888578	0.00350695
299.32899501	0.00250167
299.53912024	0.00308194
299.74926146	0.00254047
299.95941868	0.00348421
300.16959189	0.00276630
300.37978108	0.00361523
300.58998625	0.00308455
300.80020740	0.00385988
301.01044453	0.00266477
301.22069764	0.00386389
301.43096671	0.00333586
301.64125175	0.00417137
301.85155275	0.00341607
302.06186971	0.00381444
302.27220262	0.00338393
302.48255149	0.00447747
302.69291631	0.00359783
302.90329708	0.00399483
303.11369379	0.00374226
303.32410644	0.00465392
303.53453503	0.00395480
303.74497955	0.00464854
303.95544000	0.00391068
304.16591637	0.00468865
304.37640867	0.00407106
304.58691690	0.00464057
304.79744103	0.00422213
305.00798109	0.00424889
305.21853705	0.00403634
305.42910892	0.00495067
305.63969669	0.00424757
305.85030037	0.00504420
306.06091994	0.00423684
306.27155540	0.00503620
306.48220676	0.00448679
306.69287400	0.00467125
306.90355713	0.00415263
307.11425614	0.00541853
307.32497103	0.00472343
307.53570179	0.00516588
307.74644842	0.00432103
307.95721093	0.00506836
308.16798929	0.00470343
308.37878352	0.00517925
308.58959360	0.00428498
308.80041954	0.00498675
309.01126133	0.00447615
309.22211897	0.00510978
309.43299246	0.00477152
309.64388178	0.00555887
309.85478695	0.00480629
310.06570795	0.00630217
310.27664478	0.00511371
310.48759744	0.00580357
310.69856593	0.00506830
310.90955023	0.00619522
311.12055036	0.00576873
311.33156630	0.00630749
311.54259806	0.00620993
311.75364562	0.00649867
311.96470899	0.00583031
312.17578816	0.00690502
312.38688313	0.00609622
312.59799389	0.00715776
312.80912045	0.00615104
313.02026280	0.00736620
313.23142093	0.00693039
313.44259485	0.00749851
313.65378455	0.00732749
313.86499002	0.00785415
314.07621126	0.00759077
314.28744828	0.00862272
314.49870106	0.00817626
314.70996960	0.00906658
314.92125390	0.00824048
315.13255396	0.00895164
315.34386978	0.00908533
315.55520134	0.00978441
315.76654865	0.00917886
315.97791170	0.01010922
316.18929050	0.00946359
316.40068503	0.01050087
316.61209529	0.00937530
316.82352128	0.01069207
317.03496301	0.01011593
317.24642045	0.01058109
317.45789362	0.01016535
317.66938250	0.01103696
317.88088709	0.01038058
318.09240740	0.01162780
318.30394341	0.01056777
318.51549513	0.01177617
318.72706255	0.01103028
318.93864567	0.01215713
319.15024448	0.01137920
319.36185898	0.01200339
319.57348917	0.01156901
319.78513504	0.01224003
319.99679660	0.01165861
320.20847383	0.01247799
320.42016674	0.01174009
320.63187531	0.01266512
320.84359956	0.01175205
321.05533947	0.01243915
321.26709504	0.01179087
321.47886627	0.01275470
321.69065316	0.01199669
321.90245570	0.01261029
322.11427388	0.01187638
322.32610771	0.01253941
322.53795719	0.01134712
322.74982230	0.01203282
322.96170304	0.01139123
323.17359942	0.01222800
323.38551143	0.01148745
323.59743906	0.01186036
323.80938231	0.01109440
324.02134119	0.01204884
324.23331567	0.01113588
324.44530578	0.01170663
324.65731149	0.01149815
324.86933280	0.01193258
325.08136972	0.01132974
325.29342224	0.01187380
325.50549035	0.01119866
325.71757406	0.01213182
325.92967335	0.01188178
326.14178823	0.01212507
326.35391870	0.01176546
326.56606474	0.01224804
326.77822636	0.01205154
326.99040355	0.01330140
327.20259631	0.01266113
327.41480464	0.01317310
327.62702853	0.01307415
