0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 2.001000000000000001e-01 0.000000000000000000e+00
4.000000000000000083e-02 1.996821290707279095e-01 -7.946773231802449489e-03 1.997819722616650528e-01 -7.950693458373413874e-03
8.000000000000000167e-02 1.991006225832143983e-01 -1.453766218783770180e-02 1.992001536463037792e-01 -1.454546538403182071e-02
1.199999999999999956e-01 1.983096591280122944e-01 -1.977408638005292985e-02 1.984087244581436149e-01 -1.978572970400436365e-02
1.600000000000000033e-01 1.973632397510069192e-01 -2.366048442513407624e-02 1.974616876775935059e-01 -2.367591951375305759e-02
2.000000000000000111e-01 1.963150684802966173e-01 -2.620428176775747159e-02 1.964127494852740685e-01 -2.622345480798562653e-02
2.400000000000000189e-01 1.952184343161339486e-01 -2.741585410406664411e-02 1.953152012487663347e-01 -2.743870591269300871e-02
2.800000000000000266e-01 1.941260948622801630e-01 -2.730848634634494218e-02 1.942218031503983311e-01 -2.733495245920018746e-02
3.200000000000000067e-01 1.930901617828816030e-01 -2.589832698496412344e-02 1.931846696401534891e-01 -2.592833775612094285e-02
3.599999999999999867e-01 1.921619882738921925e-01 -2.320433772473551662e-02 1.922551569027073637e-01 -2.323781843615306195e-02
3.999999999999999667e-01 1.913920587419828401e-01 -1.924823829773395292e-02 1.914837525315233602e-01 -1.928510927960021271e-02
4.399999999999999467e-01 1.908298808867208152e-01 -1.405444638155044917e-02 1.909199676057871664e-01 -1.409462314340465677e-02
4.799999999999999267e-01 1.905238803835629102e-01 -7.650012578947475335e-03 1.906122313677267588e-01 -7.693405951510190466e-03
5.199999999999999067e-01 1.905212983659458625e-01 -6.455044042620421141e-05 1.906077886986094760e-01 -1.110667279321606721e-04
5.599999999999999423e-01 1.908680919045900037e-01 8.669838466103372068e-03 1.909526005915447577e-01 8.620297323381737042e-03
5.999999999999999778e-01 1.916088376812149219e-01 1.851864441562265512e-02 1.916912478183068480e-01 1.846618066905239552e-02
6.400000000000000133e-01 1.927866390523885753e-01 2.944503427934127421e-02 1.928668379859167781e-01 2.938975419024828645e-02
6.800000000000000488e-01 1.944430366974011226e-01 4.140994112531390381e-02 1.945209161768930162e-01 4.135195477440616746e-02
7.200000000000000844e-01 1.966179230420835311e-01 5.437215861705989306e-02 1.966933793651093332e-01 5.431157970540773788e-02
7.600000000000001199e-01 1.993494606485824716e-01 6.828844016247333226e-02 1.994223947972878774e-01 6.822538580446385614e-02
8.000000000000001554e-01 2.026740047594392524e-01 8.311360277141942310e-02 2.027443225284895345e-01 8.304819328004173218e-02
8.400000000000001910e-01 2.066260301830480650e-01 9.880063559022003727e-02 2.066936422986877797e-01 9.873299425495629666e-02
8.800000000000002265e-01 2.112380627067928507e-01 1.153008130936195169e-01 2.113028849367325213e-01 1.152310659511186219e-01
9.200000000000002620e-01 2.165406152239303939e-01 1.325638129284384126e-01 2.166025684777740656e-01 1.324920885260388592e-01
9.600000000000002975e-01 2.225621287605875076e-01 1.505378384164280381e-01 2.226211391805132944e-01 1.504642675684804975e-01
1.000000000000000222e+00 2.293289185899937965e-01 1.691697457351569456e-01 2.293849176313924876e-01 1.690944612719801343e-01
1.040000000000000258e+00 2.368651256221273038e-01 1.884051758033378765e-01 2.369180501238937198e-01 1.883283123125304714e-01
1.080000000000000293e+00 2.451926732580902157e-01 2.081886908990727425e-01 2.452424655022459044e-01 2.081103844588046980e-01
1.120000000000000329e+00 2.543312298994636067e-01 2.284639160343346354e-01 2.543778376597722879e-01 2.283843039381598106e-01
1.160000000000000364e+00 2.642981773032643256e-01 2.491736850950185822e-01 2.643415538824799849e-01 2.490929055676919801e-01
1.200000000000000400e+00 2.751085849725305454e-01 2.702601917316558300e-01 2.751486892278963703e-01 2.701783836354098023e-01
1.240000000000000435e+00 2.867751907705398118e-01 2.916651449502320470e-01 2.868119871271351262e-01 2.915824474809682876e-01
1.280000000000000471e+00 2.993083879427243521e-01 3.133299293046136746e-01 2.993418463942354446e-01 3.132464816775084038e-01
1.320000000000000506e+00 3.127162187239794777e-01 3.351957695313781405e-01 3.127463148204545074e-01 3.351117106554768466e-01
1.360000000000000542e+00 3.270043746997508549e-01 3.572038993942845964e-01 3.270310895218858649e-01 3.571193675357841602e-01
1.400000000000000577e+00 3.421762040765347068e-01 3.792957344195961311e-01 3.421995241960327783e-01 3.792108668536731120e-01
1.440000000000000613e+00 3.582327260007683312e-01 4.014130481058406086e-01 3.582526434263162973e-01 4.013279807570880320e-01
1.480000000000000648e+00 3.751726520441184820e-01 4.234981510837536600e-01 3.751891641525375021e-01 4.234130181555296746e-01
1.520000000000000684e+00 3.929924149475572115e-01 4.454940725859684592e-01 3.930055243997069292e-01 4.454090061792356225e-01
1.560000000000000719e+00 4.116862046861122781e-01 4.673447434638760001e-01 4.116959193271635953e-01 4.672598731864166521e-01
1.600000000000000755e+00 4.312460118806650256e-01 4.889951798638181302e-01 4.312523446244051484e-01 4.889106324310392715e-01
1.640000000000000790e+00 4.516616785426502689e-01 5.103916665496314176e-01 4.516646472395458578e-01 5.103075653785179577e-01
1.680000000000000826e+00 4.729209560921348032e-01 5.314819387371136905e-01 4.729205833809554949e-01 5.313984035352407043e-01
1.720000000000000862e+00 4.950095705398170898e-01 5.522153611920566085e-01 4.950058836827123110e-01 5.521325075439201813e-01
1.760000000000000897e+00 5.179112946694583997e-01 5.725431032410340793e-01 5.179043253704841421e-01 5.724610421942970540e-01
1.800000000000000933e+00 5.416080269997431973e-01 5.924183082571206072e-01 5.415978112069514960e-01 5.923371459116828497e-01
1.840000000000000968e+00 5.660798772443426108e-01 6.117962561149852263e-01 5.660664549356742015e-01 6.117160932180664146e-01
1.880000000000001004e+00 5.913052579269398867e-01 6.306345170649315657e-01 5.912886728802977387e-01 6.305554486155897642e-01
1.920000000000001039e+00 6.172609817452041625e-01 6.488930954566062281e-01 6.172412812932295267e-01 6.488152103232942558e-01
1.960000000000001075e+00 6.439223642153193428e-01 6.665345617528781741e-01 6.438995989855399449e-01 6.664579423077598985e-01
2.000000000000000888e+00 6.712633310679092524e-01 6.835241713147464093e-01 6.712375547090815298e-01 6.834488930885403990e-01
2.040000000000000924e+00 6.992565298083168734e-01 6.998299685101897483e-01 6.992277987039328124e-01 6.997560998712809566e-01
2.080000000000000959e+00 7.278734448004730018e-01 7.154228748039033192e-01 7.278418177705470171e-01 7.153504766653560054e-01
2.120000000000000995e+00 7.570845151852805266e-01 7.302767596201894529e-01 7.570500531776713782e-01 7.302058851781075832e-01
2.160000000000001030e+00 7.868592549027306760e-01 7.443684929362540670e-01 7.868220206753780976e-01 7.442991874426692078e-01
2.200000000000001066e+00 8.171663740529393483e-01 7.576779787552154755e-01 8.171264318485116362e-01 7.576102793283384651e-01
2.240000000000001101e+00 8.479739008058905236e-01 7.701881688237781631e-01 8.479313160204332567e-01 7.701221042980402887e-01
2.280000000000001137e+00 8.792493030536695509e-01 7.818850561944747923e-01 8.792041419009256620e-01 7.818206470123090224e-01
2.320000000000001172e+00 9.109596089929358209e-01 7.927576484816576396e-01 9.109119381660634174e-01 7.926949066284435519e-01
2.360000000000001208e+00 9.430715258296767933e-01 8.027979209185237552e-01 9.430214121621256496e-01 8.027368499015556935e-01
2.400000000000001243e+00 9.755515558130184450e-01 8.120007495835408484e-01 9.754990659403369735e-01 8.119413444552829873e-01
2.440000000000001279e+00 1.008366108829926056e+00 8.203638254226883753e-01 1.008311308854255905e+00 8.203060728479757424e-01
2.480000000000001315e+00 1.041481610827645676e+00 8.278875499429922957e-01 1.041424565986625028e+00 8.278314283092300663e-01
2.520000000000001350e+00 1.074864607375133563e+00 8.345749136871954965e-01 1.074805381716865904e+00 8.345203932560197879e-01
2.560000000000001386e+00 1.108481861727685924e+00 8.404313588138101476e-01 1.108420517793350379e+00 8.403784019121127713e-01
2.600000000000001421e+00 1.142300446819549231e+00 8.454646272965815612e-01 1.142237045335121604e+00 8.454131885442803807e-01
2.640000000000001457e+00 1.176287830676295387e+00 8.496845964186530153e-01 1.176222430254726614e+00 8.496346229901250435e-01
2.680000000000001492e+00 1.210411954810952651e+00 8.531031033664311369e-01 1.210344611666011483e+00 8.530545352821204963e-01
2.720000000000001528e+00 1.244641305243921137e+00 8.557337608242100435e-01 1.244572072916755090e+00 8.556865312685892899e-01
2.760000000000001563e+00 1.278944975865197620e+00 8.575917655319105215e-01 1.278873904964503705e+00 8.575458011937143743e-01
2.800000000000001599e+00 1.313292723936984929e+00 8.586937017946839612e-01 1.313219861893509810e+00 8.586489232251549586e-01
2.840000000000001634e+00 1.347655017614001638e+00 8.590573419254169396e-01 1.347580408449917888e+00 8.590136639101995097e-01
2.880000000000001670e+00 1.382003075436441852e+00 8.587014455610036956e-01 1.381926759549970019e+00 8.586587775013007073e-01
2.920000000000001705e+00 1.416308897825363955e+00 8.576455597230531191e-01 1.416230911790838265e+00 8.576038060217088255e-01
2.960000000000001741e+00 1.450545290681224619e+00 8.559098213965188329e-01 1.450465667064630759e+00 8.558688818448130231e-01
3.000000000000001776e+00 1.484685881252390649e+00 8.535147642791494071e-01 1.484604648442241492e+00 8.534745344402697720e-01
3.040000000000001812e+00 1.518705126500973224e+00 8.504811312145662550e-01 1.518622308554240075e+00 8.504415027999646659e-01
3.080000000000001847e+00 1.552578314247626157e+00 8.468296936663222141e-01 1.552493930750297846e+00 8.467905549014463906e-01
3.120000000000001883e+00 1.586281557424573219e+00 8.425810794236754386e-01 1.586195623366293495e+00 8.425423153998895520e-01
3.160000000000001918e+00 1.619791781806819930e+00 8.377556095561666805e-01 1.619704307468934568e+00 8.377171025660254955e-01
3.200000000000001954e+00 1.653086707625115226e+00 8.323731454573809474e-01 1.652997698481366351e+00 8.323347753107943614e-01
3.240000000000001990e+00 1.686144825490802912e+00 8.264529466421923765e-01 1.686054282119822112e+00 8.264145909613965779e-01
3.280000000000002025e+00 1.718945367082389541e+00 8.200135397896637368e-01 1.718853285091074046e+00 8.199750742813005644e-01
3.320000000000002061e+00 1.751468271056730419e+00 8.130725993585203870e-01 1.751374641013534239e+00 8.130338980615035016e-01
3.360000000000002096e+00 1.783694144654578650e+00 8.056468399462057839e-01 1.783598952031711038e+00 8.056077754544193059e-01
3.400000000000002132e+00 1.815604221471296631e+00 7.977519204179474022e-01 1.815507446594798013e+00 7.977123640771724977e-01
3.440000000000002167e+00 1.847180315859318300e+00 7.894023597005416226e-01 1.847081933865971193e+00 7.893621817793311513e-01
3.480000000000002203e+00 1.878404774420028733e+00 7.806114640177592712e-01 1.878304755220062461e+00 7.805705338522838099e-01
3.520000000000002238e+00 1.909260425029669417e+00 7.713912652410193083e-01 1.909158733274229469e+00 7.713494513541777620e-01
3.560000000000002274e+00 1.939730523827289499e+00 7.617524699405014976e-01 1.939627118879662770e+00 7.617096401358315338e-01
3.600000000000002309e+00 1.969798700573211603e+00 7.517044186480537071e-01 1.969693536482830298e+00 7.516604400791881968e-01
3.640000000000002345e+00 1.999448902764558555e+00 7.412550547836734838e-01 1.999341928242840849e+00 7.412097940002659868e-01
3.680000000000002380e+00 2.028665338870611734e+00 7.304109026513293523e-01 2.028556497267741676e+00 7.303642256225204576e-01
3.720000000000002416e+00 2.057432421025673808e+00 7.191770538765556164e-01 2.057321650307468275e+00 7.191288259931680749e-01
3.760000000000002451e+00 2.085734707491136763e+00 7.075571616365778915e-01 2.085621940215200976e+00 7.075072476933185195e-01
3.800000000000002487e+00 2.113556845172039456e+00 6.955534420225684133e-01 2.113442008462464106e+00 6.955017061815774726e-01
3.840000000000002522e+00 2.140883512446911219e+00 6.831666818717955225e-01 2.140766527966821098e+00 6.831129876089231390e-01
3.880000000000002558e+00 2.167699362543459518e+00 6.703962524137021539e-01 2.167580146464777258e+00 6.703404624489089914e-01
3.920000000000002593e+00 2.193988967666943957e+00 6.572401280871132956e-01 2.193867430636792903e+00 6.571821043003919227e-01
3.960000000000002629e+00 2.219736764063130696e+00 6.436949099046697098e-01 2.219612811166347566e+00 6.436345132388664458e-01
4.000000000000002665e+00 2.244926998173695232e+00 6.297558527641098358e-01 2.244800528890987579e+00 6.296929431159978829e-01
4.040000000000002700e+00 2.269543674019021129e+00 6.154168961331528687e-01 2.269414582180350415e+00 6.153513322340675717e-01
4.080000000000002736e+00 2.293570501921603277e+00 6.006706975645573765e-01 2.293438675654424941e+00 6.006023368518598193e-01
4.120000000000002771e+00 2.316990848662788149e+00 5.855086685296251314e-01 2.316856170334833376e+00 5.854373670102090976e-01
4.160000000000002807e+00 2.339787689146440197e+00 5.699210120913010824e-01 2.339650035302765829e+00 5.698466241983090042e-01
4.200000000000002842e+00 2.361943559625300448e+00 5.538967619715086110e-01 2.361802800919380552e+00 5.538191404153732789e-01
4.240000000000002878e+00 2.383440512529340971e+00 5.374238226010140673e-01 2.383296513648016646e+00 5.373428182158995758e-01
4.280000000000002913e+00 2.404260072920285207e+00 5.204890097736042387e-01 2.404112692502427873e+00 5.204044713602850036e-01
4.320000000000002949e+00 2.424383196582664990e+00 5.030780915594946778e-01 2.424232287131455443e+00 5.029898657256872685e-01
4.360000000000002984e+00 2.443790229749287946e+00 4.851758291655772215e-01 2.443635637538044580e+00 4.850837601647322028e-01
4.400000000000003020e+00 2.462460870447784611e+00 4.667660174624144176e-01 2.462302435419323920e+00 4.666699470319832788e-01
4.440000000000003055e+00 2.480374131444982311e+00 4.478315249299448797e-01 2.480211687104530771e+00 4.477312921301692672e-01
4.480000000000003091e+00 2.497508304757220632e+00 4.283543328059568056e-01 2.497341678058941916e+00 4.282497738602833448e-01
4.520000000000003126e+00 2.513840927687376325e+00 4.083155732538966687e-01 2.513669938914630198e+00 4.082065213922083102e-01
4.560000000000003162e+00 2.529348750343376473e+00 3.876955664000024671e-01 2.529173212982869234e+00 3.875818517059774204e-01
4.600000000000003197e+00 2.544007704588363783e+00 3.664738561246860815e-01 2.543827425198419423e+00 3.663553053887564359e-01
4.640000000000003233e+00 2.557792874369573699e+00 3.446292445302471252e-01 2.557607652442812629e+00 3.445056811098350935e-01
4.680000000000003268e+00 2.570678467371461551e+00 3.221398250472004010e-01 2.570488095192259070e+00 3.220110687361656954e-01
4.720000000000003304e+00 2.582637787938887985e+00 2.989830141856597567e-01 2.582442050436067227e+00 2.988488810952057428e-01
4.760000000000003340e+00 2.593643211218383371e+00 2.751355819873809727e-01 2.593441885813708936e+00 2.749958844410466119e-01
4.800000000000003375e+00 2.603666158469958081e+00 2.505736812893670784e-01 2.603459014923116044e+00 2.504282277351809749e-01
4.840000000000003411e+00 2.612677073508863135e+00 2.252728759726316810e-01 2.612463873759757416e+00 2.251214709160386795e-01
4.880000000000003446e+00 2.620645400246509826e+00 1.992081684411707576e-01 2.620425898255875907e+00 1.990506124029629009e-01
4.920000000000003482e+00 2.627539561312825178e+00 1.723540266578844071e-01 2.627313502902359765e+00 1.721901161620921494e-01
4.960000000000003517e+00 2.633326937759133290e+00 1.446844111577051673e-01 2.633094060452569440e+00 1.445139387552385468e-01
5.000000000000003553e+00 2.637973849861741993e+00 1.161728025652209173e-01 2.637733882728569679e+00 1.159955569000079567e-01
5.040000000000003588e+00 2.641445539072398763e+00 8.679223026641577632e-02 2.641198202576244825e+00 8.660799619187620202e-02
5.080000000000003624e+00 2.643706151193345288e+00 5.651530302365906366e-02 2.643451157047388200e+00 5.632386177858914045e-02
5.120000000000003659e+00 2.644718720892612396e+00 2.531424248167957192e-02 2.644455771924829168e+00 2.511537193601968976e-02
5.160000000000003695e+00 2.644445157720289430e+00 -6.839079308077040953e-03 2.644173947751807141e+00 -7.045604325555045178e-03
5.200000000000003730e+00 2.642846233839702741e+00 -3.997309701466652404e-02 2.642566447580088518e+00 -4.018750429296952253e-02
5.240000000000003766e+00 2.639881573749745858e+00 -7.411650224892488148e-02 2.639592886713687303e+00 -7.433902166002881451e-02
5.280000000000003801e+00 2.635509646347053092e+00 -1.092981850673203914e-01 2.635211724797603683e+00 -1.095290479020944174e-01
5.320000000000003837e+00 2.629687759760451549e+00 -1.455471646650433049e-01 2.629380260684814452e+00 -1.457866028197359054e-01
5.360000000000003872e+00 2.622372059486278051e+00 -1.828925068543408583e-01 2.622054630611017068e+00 -1.831407518449382765e-01
5.400000000000003908e+00 2.613517530462903693e+00 -2.213632255843538954e-01 2.613189810316480344e+00 -2.216205073634230360e-01
5.440000000000003944e+00 2.603078003847284716e+00 -2.609881653904742027e-01 2.602739621878950693e+00 -2.612547109382456489e-01
5.480000000000003979e+00 2.591006169396631087e+00 -3.017958612663417806e-01 2.590656746161958068e+00 -3.020718929248100704e-01
5.520000000000004015e+00 2.577253594515292345e+00 -3.438143720334705389e-01 2.576892741939988518e+00 -3.441001055492408645e-01
5.560000000000004050e+00 2.561770751201386531e+00 -3.870710828476495724e-01 2.561398072936539982e+00 -3.873667250862172784e-01
5.600000000000004086e+00 2.544507052319950002e+00 -4.315924720359078370e-01 2.544122144203455171e+00 -4.318982183271247721e-01
5.640000000000004121e+00 2.525410898839369533e+00 -4.774038370145075594e-01 2.525013349480003111e+00 -4.777198680862990710e-01
5.680000000000004157e+00 2.504429739894854290e+00 -5.245289736128756486e-01 2.504019131397282827e+00 -5.248554520680036584e-01
5.720000000000004192e+00 2.481510147785197962e+00 -5.729898027414088713e-01 2.481086056636064630e+00 -5.733268690304544890e-01
5.760000000000004228e+00 2.456597910264411766e+00 -6.228059380196520056e-01 2.456159908401557068e+00 -6.231537058626943626e-01
5.800000000000004263e+00 2.429638142754026564e+00 -6.739941877596303810e-01 2.429185798842770083e+00 -6.743527389696767349e-01
5.840000000000004299e+00 2.400575423369238237e+00 -7.265679846197043990e-01 2.400108304311442176e+00 -7.269373632831958032e-01
5.880000000000004334e+00 2.369353953914866473e+00 -7.805367363592915497e-01 2.368871626618103576e+00 -7.809169423334683113e-01
5.920000000000004370e+00 2.335917750254996594e+00 -8.359050914967468549e-01 2.335419783690467987e+00 -8.362960731908898326e-01
5.960000000000004405e+00 2.300210865679983119e+00 -8.926721143753370002e-01 2.299696833258725093e+00 -8.930737607935679279e-01
6.000000000000004441e+00 2.262177651069558593e+00 -9.508303652606157064e-01 2.261647133366773588e+00 -9.512424972987824079e-01
6.040000000000004476e+00 2.221763055760666461e+00 -1.010364882722300406e+00 2.221215643617521884e+00 -1.010787243731290808e+00
6.080000000000004512e+00 2.178912973048687363e+00 -1.071252067799480123e+00 2.178348271079404874e+00 -1.071684313452929915e+00
6.120000000000004547e+00 2.133574634151904181e+00 -1.133458472419582419e+00 2.132992264681157657e+00 -1.133900159956181986e+00
6.160000000000004583e+00 2.085697054217951596e+00 -1.196939498348817077e+00 2.085096661669196827e+00 -1.197390075299019863e+00
6.200000000000004619e+00 2.035231533510099222e+00 -1.261638017696312453e+00 2.034612789259166554e+00 -1.262096810250752155e+00
6.240000000000004654e+00 1.982132216239790301e+00 -1.327482931757725027e+00 1.981494823939552674e+00 -1.327949132990349002e+00
6.280000000000004690e+00 1.926356708567233067e+00 -1.394387691813931962e+00 1.925700409938089663e+00 -1.394860350036573715e+00
6.320000000000004725e+00 1.867866756031626219e+00 -1.462248813390171431e+00 1.867191337098639936e+00 -1.462726820986242515e+00
6.360000000000004761e+00 1.806628979057696816e+00 -1.530944424348235744e+00 1.805934276798247140e+00 -1.531426507509819457e+00
6.400000000000004796e+00 1.742615663183898267e+00 -1.600332896844963049e+00 1.741901572529558351e+00 -1.600817606717217956e+00
6.440000000000004832e+00 1.675805598250634798e+00 -1.670251623331587165e+00 1.675072079363670863e+00 -1.670737329147188088e+00
6.480000000000004867e+00 1.606184957973696203e+00 -1.740516006923465753e+00 1.605432043692367250e+00 -1.741000891782589655e+00
6.520000000000004903e+00 1.533748208133842716e+00 -1.810918745996337176e+00 1.532976011452056087e+00 -1.811400806007777753e+00
6.560000000000004938e+00 1.458499028096382988e+00 -1.881229500936493215e+00 1.457707749513065032e+00 -1.881706548474775031e+00
6.600000000000004974e+00 1.380451226633079287e+00 -1.951195036582594966e+00 1.379641161176056396e+00 -1.951664708425213002e+00
6.640000000000005009e+00 1.299629629197361469e+00 -2.020539935892946115e+00 1.298801172897209533e+00 -2.020999706971172483e+00
6.680000000000005045e+00 1.216070910096792801e+00 -2.088967977514219143e+00 1.215224565659990708e+00 -2.089415180930468630e+00
6.720000000000005080e+00 1.129824339657293564e+00 -2.156164260987480485e+00 1.128960721067456152e+00 -2.156596114813365439e+00
6.760000000000005116e+00 1.040952413768369889e+00 -2.221798147223093434e+00 1.040072249531900139e+00 -2.222211788388900100e+00
6.800000000000005151e+00 9.495313314547142447e-01 -2.285527057841390430e+00 9.486354662055921372e-01 -2.285919583157700163e+00
